,_id,name,age,sex,martial_status,education,schooling_status,AADHAR_No,has_bank_acc,is_computer_literate,has_SSP,health_prob,has_MNREGA,SHG,occupations,__id
391,636a6e5d228e8a3c98a6df2d,Gargi,20,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,636a6e5d228e8a3c98a6df27
392,636a7370225be88355ea91bb,Mayuresh,20,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,636a736f225be88355ea91b8
393,636a7370225be88355ea91bc,Anmol,20,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,636a736f225be88355ea91b8
394,636a7370225be88355ea91bd,Hemanth,20,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,636a736f225be88355ea91b8
395,636a7370225be88355ea91be,Gargi,20,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,636a736f225be88355ea91b8
396,636a7476225be88355ea91cd,Mayuresh,20,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,636a7475225be88355ea91ca
397,636a7476225be88355ea91ce,Anmol,20,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,636a7475225be88355ea91ca
398,636a7476225be88355ea91cf,Hemanth,20,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,636a7475225be88355ea91ca
399,636a7476225be88355ea91d0,Gargi,20,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,636a7475225be88355ea91ca
400,636a749f225be88355ea91df,Mayuresh,20,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,636a749f225be88355ea91dc
401,636a749f225be88355ea91e0,Anmol,20,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,636a749f225be88355ea91dc
402,636a749f225be88355ea91e1,Hemanth,20,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,636a749f225be88355ea91dc
403,636a749f225be88355ea91e2,Gargi,20,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,636a749f225be88355ea91dc
404,636a7511225be88355ea91f1,Mayuresh,20,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,636a7511225be88355ea91ee
405,636a7511225be88355ea91f2,Anmol,20,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,636a7511225be88355ea91ee
406,636a7511225be88355ea91f3,Hemanth,20,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,636a7511225be88355ea91ee
407,636a7511225be88355ea91f4,Gargi,20,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,636a7511225be88355ea91ee
408,6370007a203f856915867c67,Mayuresh,20,Male,U,College,3 year,1234,True,True,True,None,True,True,Student,63700079203f856915867c64
409,6370007a203f856915867c68,Anmol,20,Male,U,College,3 year,2345,True,True,True,None,True,True,Student,63700079203f856915867c64
410,6370007a203f856915867c69,Hemanth,20,Male,U,College,3 year,3456,True,True,True,None,True,True,Student,63700079203f856915867c64
411,6370007a203f856915867c6a,Gargi,20,Female,U,College,3 year,4567,True,True,True,None,True,True,Student,63700079203f856915867c64
